Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5016","Loss","0112","Maize (corn)","2018","2018","t","43498","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5023","Processed","0112","Maize (corn)","2018","2018","t","8635","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5165","Other uses (non-food)","0112","Maize (corn)","2018","2018","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5166","Residuals","0112","Maize (corn)","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5520","Feed","0112","Maize (corn)","2019","2019","t","420000","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5525","Seed","0112","Maize (corn)","2019","2019","t","2761.76","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5016","Loss","0112","Maize (corn)","2019","2019","t","45824.94","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5023","Processed","0112","Maize (corn)","2019","2019","t","8018.63","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5166","Residuals","0112","Maize (corn)","2019","2019","t","-9","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5520","Feed","0112","Maize (corn)","2020","2020","t","384783.43","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5525","Seed","0112","Maize (corn)","2020","2020","t","2789.23","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5016","Loss","0112","Maize (corn)","2020","2020","t","45816.62","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5023","Processed","0112","Maize (corn)","2020","2020","t","7184.7","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5166","Residuals","0112","Maize (corn)","2020","2020","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5520","Feed","0112","Maize (corn)","2021","2021","t","427681.28","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5525","Seed","0112","Maize (corn)","2021","2021","t","2835.88","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5016","Loss","0112","Maize (corn)","2021","2021","t","45736.89","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5023","Processed","0112","Maize (corn)","2021","2021","t","7446.73","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5166","Residuals","0112","Maize (corn)","2021","2021","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5520","Feed","0112","Maize (corn)","2022","2022","t","397061.25","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5525","Seed","0112","Maize (corn)","2022","2022","t","2813.51","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5016","Loss","0112","Maize (corn)","2022","2022","t","42393.95","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5023","Processed","0112","Maize (corn)","2022","2022","t","9624.65","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5166","Residuals","0112","Maize (corn)","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5166","Residuals","01443","Rape or colza seed","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5165","Other uses (non-food)","01443","Rape or colza seed","2019","2019","t","0.8","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5166","Residuals","01443","Rape or colza seed","2019","2019","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5165","Other uses (non-food)","01443","Rape or colza seed","2020","2020","t","0.04","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5166","Residuals","01443","Rape or colza seed","2020","2020","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5165","Other uses (non-food)","01443","Rape or colza seed","2021","2021","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5166","Residuals","01443","Rape or colza seed","2021","2021","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5165","Other uses (non-food)","01443","Rape or colza seed","2022","2022","t","0.15","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5166","Residuals","01443","Rape or colza seed","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5016","Loss","0114","Sorghum","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5166","Residuals","0114","Sorghum","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5520","Feed","0114","Sorghum","2019","2019","t","0.9","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5016","Loss","0114","Sorghum","2019","2019","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5166","Residuals","0114","Sorghum","2019","2019","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5166","Residuals","0114","Sorghum","2020","2020","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5520","Feed","0114","Sorghum","2021","2021","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5166","Residuals","0114","Sorghum","2021","2021","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5520","Feed","0114","Sorghum","2022","2022","t","1","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5166","Residuals","0114","Sorghum","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5520","Feed","0141","Soya beans","2018","2018","t","66.26","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5525","Seed","0141","Soya beans","2018","2018","t","57.73","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5016","Loss","0141","Soya beans","2018","2018","t","14.88","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5023","Processed","0141","Soya beans","2018","2018","t","550","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5166","Residuals","0141","Soya beans","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5520","Feed","0141","Soya beans","2019","2019","t","63.98","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5525","Seed","0141","Soya beans","2019","2019","t","59.03","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5016","Loss","0141","Soya beans","2019","2019","t","12","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5023","Processed","0141","Soya beans","2019","2019","t","536.5","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5166","Residuals","0141","Soya beans","2019","2019","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5520","Feed","0141","Soya beans","2020","2020","t","40.55","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5525","Seed","0141","Soya beans","2020","2020","t","51.57","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5016","Loss","0141","Soya beans","2020","2020","t","10.43","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5023","Processed","0141","Soya beans","2020","2020","t","418.85","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5166","Residuals","0141","Soya beans","2020","2020","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5520","Feed","0141","Soya beans","2021","2021","t","33.51","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5525","Seed","0141","Soya beans","2021","2021","t","48.42","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5016","Loss","0141","Soya beans","2021","2021","t","7.14","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5023","Processed","0141","Soya beans","2021","2021","t","298.4","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5166","Residuals","0141","Soya beans","2021","2021","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5520","Feed","0141","Soya beans","2022","2022","t","60.01","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5525","Seed","0141","Soya beans","2022","2022","t","63.4","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5016","Loss","0141","Soya beans","2022","2022","t","13.39","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5023","Processed","0141","Soya beans","2022","2022","t","549.92","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5166","Residuals","0141","Soya beans","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5520","Feed","01445","Sunflower seed","2018","2018","t","5.2","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5525","Seed","01445","Sunflower seed","2018","2018","t","20.08","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5016","Loss","01445","Sunflower seed","2018","2018","t","10.19","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5023","Processed","01445","Sunflower seed","2018","2018","t","1055.41","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5166","Residuals","01445","Sunflower seed","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5520","Feed","01445","Sunflower seed","2019","2019","t","7.5","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5525","Seed","01445","Sunflower seed","2019","2019","t","24","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5016","Loss","01445","Sunflower seed","2019","2019","t","13","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5023","Processed","01445","Sunflower seed","2019","2019","t","857.14","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5166","Residuals","01445","Sunflower seed","2019","2019","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5520","Feed","01445","Sunflower seed","2020","2020","t","9.54","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5525","Seed","01445","Sunflower seed","2020","2020","t","39.54","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5016","Loss","01445","Sunflower seed","2020","2020","t","14.72","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5023","Processed","01445","Sunflower seed","2020","2020","t","1142.86","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5166","Residuals","01445","Sunflower seed","2020","2020","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5520","Feed","01445","Sunflower seed","2021","2021","t","7.07","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5525","Seed","01445","Sunflower seed","2021","2021","t","31.94","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5016","Loss","01445","Sunflower seed","2021","2021","t","11.7","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","008","Albania","5023","Processed","01445","Sunflower seed","2021","2021","t","1142.86","E","Estimated value",""
